StudentId,Session,Idle_time,Mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke,StudentId_x,Session_x,Idle_time_x,Mouse_wheel_x,mouse_wheel_click_x,mouse_click_left_x,mouse_click_right_x,mouse_movement_x,keystroke_x,StudentId_y,Session_y,Idle_time_y,Mouse_wheel_y,mouse_wheel_click_y,mouse_click_left_y,mouse_click_right_y,mouse_movement_y,keystroke_y,"('Mouse_wheel', 1)","('Mouse_wheel', 2)","('Mouse_wheel', 3)","('Mouse_wheel', 4)","('Mouse_wheel', 5)","('Mouse_wheel', 6)","('mouse_wheel_click', 1)","('mouse_wheel_click', 2)","('mouse_wheel_click', 3)","('mouse_wheel_click', 4)","('mouse_wheel_click', 5)","('mouse_wheel_click', 6)","('mouse_click_left', 1)","('mouse_click_left', 2)","('mouse_click_left', 3)","('mouse_click_left', 4)","('mouse_click_left', 5)","('mouse_click_left', 6)","('mouse_click_right', 1)","('mouse_click_right', 2)","('mouse_click_right', 3)","('mouse_click_right', 4)","('mouse_click_right', 5)","('mouse_click_right', 6)","('mouse_movement', 1)","('mouse_movement', 2)","('mouse_movement', 3)","('mouse_movement', 4)","('mouse_movement', 5)","('mouse_movement', 6)","('keystroke', 1)","('keystroke', 2)","('keystroke', 3)","('keystroke', 4)","('keystroke', 5)","('keystroke', 6)",Student Id,Session 2,Session 3,Session 4,Session 5,Session 6,"ES 1.1 
(2 points)","ES 1.2 
(3 points)","ES 2.1
(2 points)","ES 2.2
(3 points)","ES 3.1
(1 points)","ES 3.2
(2 points)","ES 3.3
(2 points)","ES 3.4
(2 points)","ES 3.5
(3 points)","ES 4.1
(15 points)","ES 4.2
(10 points)","ES 5.1
(2 points)","ES 5.2
(10 points)","ES 5.3
(3 points)","ES 6.1
(25 points)","ES 6.2
(15 points)","TOTAL
(100 points)",Trecut/Picat
59,5,393080477.0,823,0,2423,90,101146,1286,59,4,145141961.0,414,0,1592,92,68437,735,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,4,145141961.0,414,0,1592,92,68437,735,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,4,145141961.0,414,0,1592,92,68437,735,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,59,1,222883993.0,624,0,2538,74,100384,1290,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,59,2,1370010370.0,1145,2,2846,190,136409,3384,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,59,3,1260177752.0,2341,2,3047,240,159676,3383,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,59,4,145141961.0,414,0,1592,92,68437,735,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,59,5,393080477.0,823,0,2423,90,101146,1286,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,59,6,484431268.0,0,0,2994,42,91132,434,624,1145,2341,414,823,0,0,2,2,0,0,0,2538,2846,3047,1592,2423,2994,74,190,240,92,90,42,100384,136409,159676,68437,101146,91132,1290,3384,3383,735,1286,434,59,3.5,2.0,4.0,3.5,2.0,1.0,3.0,2.0,0.0,0.5,2,1.0,2.0,1.5,3.0,5.0,1.5,5.25,1.5,2.5,3.0,34.75,0
